OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV2749	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned
ASV2778	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV2811	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Tahibacter	Unassigned
ASV2853	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Unassigned	Unassigned	Unassigned
ASV2855	Bacteria	Acidobacteria	Acidobacteria	Subgroup_4	Unknown_Family	Blastocatella	Unassigned
ASV2857	Bacteria	Armatimonadetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV2884	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
ASV2890	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Unassigned	Unassigned
ASV2904	Bacteria	Chloroflexi	KD4-96	Unassigned	Unassigned	Unassigned	Unassigned
ASV2910	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	Unassigned
ASV2930	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Flavisolibacter	Unassigned
ASV2942	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV2943	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Variibacter	Unassigned
ASV2945	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae	Candidatus_Entotheonella	Unassigned
ASV2992	Bacteria	Bacteroidetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV3028	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV3042	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Unassigned
ASV3047	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV3143	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Unassigned	Unassigned	Unassigned
ASV3153	Bacteria	Acidobacteria	Holophagae	Subgroup_7	Unassigned	Unassigned	Unassigned
ASV3202	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Unassigned
ASV3329	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	Unassigned
ASV3353	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomyces	Unassigned
ASV3400	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Unassigned
ASV3443	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Unassigned	Unassigned
ASV3594	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned
ASV3737	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Unassigned	Unassigned
ASV3792	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Gemmata	Unassigned
ASV3807	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Solimonadaceae	Unassigned	Unassigned
ASV3813	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Unassigned	Unassigned
ASV3880	Bacteria	Verrucomicrobia	OPB35_soil_group	Unassigned	Unassigned	Unassigned	Unassigned
ASV3948	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Woodsholea	Unassigned
ASV3973	Bacteria	Chloroflexi	KD4-96	Unassigned	Unassigned	Unassigned	Unassigned
ASV3989	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Terrimonas	Unassigned
ASV4041	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	Unassigned
ASV4059	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV4096	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Unassigned
ASV4113	Bacteria	Chloroflexi	TK10	Unassigned	Unassigned	Unassigned	Unassigned
ASV4269	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella_sp._99-113
ASV4328	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Unassigned	Unassigned
ASV4387	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	AKIW781	Unassigned	Unassigned
ASV4517	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Pirellula	Unassigned
ASV4602	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia	Unassigned
ASV4686	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Unassigned	Unassigned
ASV4736	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Unassigned	Unassigned	Unassigned
ASV4835	Bacteria	Acidobacteria	Acidobacteria	Subgroup_17	Unassigned	Unassigned	Unassigned
ASV5002	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Unassigned	Unassigned
ASV5218	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Unassigned	Unassigned
ASV5273	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Prosthecomicrobium	Unassigned
ASV5278	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV5670	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	Unassigned
ASV5934	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Unassigned
ASV2229	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Pontibacter	Unassigned
ASV2503	Bacteria	Verrucomicrobia	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV2518	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomyces	Unassigned
ASV2557	Bacteria	Verrucomicrobia	OPB35_soil_group	Unassigned	Unassigned	Unassigned	Unassigned
ASV2608	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV2671	Bacteria	WCHB1-60	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV2701	Bacteria	Cyanobacteria	ML635J-21	Unassigned	Unassigned	Unassigned	Unassigned
ASV2728	Bacteria	Armatimonadetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV2923	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	Unassigned
ASV2949	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia	Unassigned
ASV2962	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Unassigned	Unassigned
ASV3006	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Aliihoeflea	alpha_proteobacterium_PI_GH2.1.D5
ASV3085	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Unassigned	Unassigned	Unassigned
ASV3106	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Unassigned	Unassigned
ASV3137	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Terrimonas	Unassigned
ASV3186	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	Unassigned
ASV3194	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV3214	Bacteria	Actinobacteria	MB-A2-108	Unassigned	Unassigned	Unassigned	Unassigned
ASV3227	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine_Group_II	Unassigned	Unassigned
ASV3237	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV3260	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
ASV3266	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Solimonadaceae	Unassigned	Unassigned
ASV3359	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	DUNssu044	Unassigned	Unassigned
ASV3407	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Rhizomicrobium	Unassigned
ASV3477	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45	Unassigned	Unassigned	Unassigned
ASV3480	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_castaneae
ASV3496	Bacteria	Gemmatimonadetes	Gemmatimonadetes	BD2-11_terrestrial_group	Unassigned	Unassigned	Unassigned
ASV3568	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomyces	Unassigned
ASV3621	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Lacibacter	Unassigned
ASV3633	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV3634	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned
ASV3640	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group	Unassigned	Unassigned	Unassigned
ASV3735	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Segetibacter	Unassigned
ASV3763	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV3805	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	Chryseobacterium_anthropi
ASV3868	Bacteria	Acidobacteria	Holophagae	Subgroup_7	Unassigned	Unassigned	Unassigned
ASV3871	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group	Unassigned	Unassigned	Unassigned
ASV3885	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV3902	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned
ASV3953	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_Incertae_Sedis	Candidatus_Alysiosphaera	Unassigned
ASV3969	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned
ASV4035	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine_Group_II	Unassigned	Unassigned
ASV4126	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Unassigned	Unassigned	Unassigned
ASV4202	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unassigned	Unassigned
ASV4213	Bacteria	Acidobacteria	Holophagae	Subgroup_10	ABS-19	Unassigned	Unassigned
ASV4220	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Unassigned	Unassigned
ASV4305	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	PHOS-HE51	Unassigned	Unassigned
ASV4600	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	proteobacterium_UMB_38
ASV4640	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Dyadobacter	Unassigned
ASV4671	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Unassigned	Unassigned
ASV4681	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Flavitalea	Unassigned
ASV4734	Bacteria	Planctomycetes	Pla4_lineage	Unassigned	Unassigned	Unassigned	Unassigned
ASV4789	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	env.OPS_17	Unassigned	Unassigned
ASV4885	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	VHS-B3-70	Unassigned	Unassigned
ASV4967	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Unassigned
ASV4976	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Unassigned	Unassigned	Unassigned
ASV5015	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned
ASV5199	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned
ASV5242	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Unassigned
ASV5340	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Unassigned
ASV5618	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV5767	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Illumatobacter	Unassigned
ASV5796	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Unassigned
ASV2287	Bacteria	Parcubacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV2322	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Unassigned	Unassigned	Unassigned
ASV2457	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomyces	Unassigned
ASV2506	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Phycicoccus	Unassigned
ASV2598	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV2601	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Unassigned	Unassigned
ASV2613	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	LiUU-11-161	Unassigned	Unassigned
ASV2684	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned
ASV2752	Bacteria	Armatimonadetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV2753	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Unassigned	Unassigned
ASV2760	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Unassigned	Unassigned
ASV2799	Bacteria	Acidobacteria	Holophagae	Subgroup_7	Unassigned	Unassigned	Unassigned
ASV2829	Bacteria	Chloroflexi	Gitt-GS-136	Unassigned	Unassigned	Unassigned	Unassigned
ASV2846	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned
ASV2874	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Unassigned	Unassigned
ASV2875	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Unassigned
ASV2902	Bacteria	Actinobacteria	MB-A2-108	Unassigned	Unassigned	Unassigned	Unassigned
ASV2903	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV2959	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV2972	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Unassigned	Unassigned	Unassigned
ASV2988	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Ellin6055	Unassigned	Unassigned
ASV3009	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	0319-6M6	Unassigned	Unassigned
ASV3027	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV3031	Bacteria	Verrucomicrobia	OPB35_soil_group	Unassigned	Unassigned	Unassigned	Unassigned
ASV3080	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Elev-16S-1166	Unassigned	Unassigned
ASV3094	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Unassigned	Unassigned
ASV3108	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	A0839	Unassigned	Unassigned
ASV3306	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned
ASV3321	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Unassigned	Unassigned	Unassigned
ASV3336	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Unassigned
ASV3354	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Agaricicola	Agaricicola_taiwanensis
ASV3372	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus	Corallococcus_coralloides
ASV3385	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	Unassigned
ASV3432	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV3453	Bacteria	Chloroflexi	KD4-96	Unassigned	Unassigned	Unassigned	Unassigned
ASV3457	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Pir4_lineage	Unassigned
ASV3464	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Unassigned	Unassigned
ASV3465	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Unassigned	Unassigned
ASV3524	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	JG34-KF-361	Unassigned	Unassigned
ASV3607	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned
ASV3786	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	01D2Z36	Unassigned	Unassigned
ASV3830	Bacteria	Gemmatimonadetes	Gemmatimonadetes	S0134_terrestrial_group	Unassigned	Unassigned	Unassigned
ASV3855	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV4020	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Unassigned
ASV4026	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	7B-8	Unassigned	Unassigned
ASV4047	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned
ASV4052	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned
ASV4086	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Unassigned
ASV4087	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	AKIW781	Unassigned	Unassigned
ASV4092	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV4135	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV4185	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV4218	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned
ASV4224	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Unassigned
ASV4228	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV4362	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Unassigned	Unassigned	Unassigned
ASV4444	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Unassigned	Unassigned
ASV4551	Bacteria	Planctomycetes	Phycisphaerae	CCM11a	Unassigned	Unassigned	Unassigned
ASV4559	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned
ASV4587	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	Unassigned
ASV4625	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine_Group_II	Unassigned	Unassigned
ASV4716	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Unassigned	Unassigned	Unassigned
ASV4792	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned
ASV4851	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Cryobacterium	Unassigned
ASV5056	Bacteria	Verrucomicrobia	OPB35_soil_group	Unassigned	Unassigned	Unassigned	Unassigned
ASV5076	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Unassigned	Unassigned	Unassigned
ASV5159	Bacteria	Chloroflexi	TK10	Unassigned	Unassigned	Unassigned	Unassigned
ASV5287	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Unassigned	Unassigned
ASV5436	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Pirellula	Unassigned
ASV5444	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unassigned
ASV5605	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Unassigned	Unassigned
ASV5808	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Unassigned	Unassigned
ASV5926	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV2386	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45	Unassigned	Unassigned	Unassigned
ASV2444	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Unassigned	Unassigned
ASV2577	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	env.OPS_17	Unassigned	Unassigned
ASV2616	Bacteria	Armatimonadetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV2641	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Unassigned
ASV2669	Bacteria	Bacteroidetes	Cytophagia	Order_II	Rhodothermaceae	Unassigned	Unassigned
ASV2717	Bacteria	Bacteroidetes	Cytophagia	Order_II	Rhodothermaceae	Unassigned	Unassigned
ASV2747	Bacteria	Chloroflexi	TK10	Unassigned	Unassigned	Unassigned	Unassigned
ASV2754	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Variibacter	Unassigned
ASV2770	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium_sp._TMB1-24
ASV2787	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Unassigned	Rhodopseudomonas_palustris
ASV2796	Bacteria	Microgenomates	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV2806	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Unassigned	Unassigned
ASV2814	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned
ASV2823	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unassigned
ASV2907	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group	Unassigned	Unassigned	Unassigned
ASV2911	Bacteria	Acidobacteria	Holophagae	Subgroup_10	ABS-19	Unassigned	Unassigned
ASV2912	Bacteria	Saccharibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV2993	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	JG34-KF-361	Unassigned	Unassigned
ASV3004	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Unassigned	Unassigned	Unassigned
ASV3068	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned
ASV3074	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV3113	Bacteria	Microgenomates	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV3125	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Unassigned	Unassigned	Unassigned
ASV3147	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	Unassigned
ASV3159	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum	Unassigned
ASV3160	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Pir4_lineage	Unassigned
ASV3211	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Unassigned
